city,year,month,sales,volume,median,listings,inventory,date
Denton County,2005,8,838,166121992,163100,NA,NA,2005.58333333333
Denton County,2005,9,703,143884180,159400,3646,5.2,2005.66666666667
Denton County,2005,10,656,124531473,158600,3582,5.1,2005.75
Denton County,2005,11,664,132246868,164200,3466,4.9,2005.83333333333
Denton County,2005,12,666,128708133,160000,3179,4.4,2005.91666666667
Denton County,2006,1,460,85540058,156800,3287,4.6,2006
Denton County,2006,2,621,114292576,152900,3259,4.5,2006.08333333333
Denton County,2006,3,813,152511903,159000,3399,4.7,2006.16666666667
Denton County,2006,4,744,145244198,162300,3571,4.9,2006.25
Denton County,2006,5,893,181273927,165700,3627,4.9,2006.33333333333
Denton County,2006,6,1025,213038620,169400,3662,4.9,2006.41666666667
Denton County,2006,7,871,171976915,165100,3725,5,2006.5
Denton County,2006,8,891,177380410,163900,3686,4.9,2006.58333333333
Denton County,2006,9,709,133617412,155000,3649,4.9,2006.66666666667
Denton County,2006,10,653,126003124,158800,3542,4.7,2006.75
Denton County,2006,11,616,123700225,168500,3435,4.6,2006.83333333333
Denton County,2006,12,631,127127223,162000,3241,4.4,2006.91666666667
Denton County,2007,1,486,96358603,159600,3397,4.6,2007
Denton County,2007,2,563,107879940,156000,3564,4.8,2007.08333333333
Denton County,2007,3,756,152978919,168900,3844,5.2,2007.16666666667
Denton County,2007,4,690,140499001,165600,4026,5.5,2007.25
Denton County,2007,5,815,171181622,164500,4029,5.6,2007.33333333333
Denton County,2007,6,916,205837728,173200,4076,5.7,2007.41666666667
Denton County,2007,7,902,188843444,168600,4021,5.6,2007.5
Denton County,2007,8,874,190380206,176500,3923,5.5,2007.58333333333
Denton County,2007,9,514,106423825,170700,3872,5.5,2007.66666666667
Denton County,2007,10,614,126403124,163000,3712,5.3,2007.75
Denton County,2007,11,498,101384825,159500,3511,5.1,2007.83333333333
Denton County,2007,12,500,100623381,157900,3170,4.7,2007.91666666667
Denton County,2008,1,410,83795577,158100,3361,5,2008
Denton County,2008,2,531,97450504,154900,3395,5.1,2008.08333333333
Denton County,2008,3,573,116046713,164800,3600,5.5,2008.16666666667
Denton County,2008,4,601,112518386,152000,3739,5.8,2008.25
Denton County,2008,5,727,144373011,163100,3718,5.8,2008.33333333333
Denton County,2008,6,757,152796286,163800,3748,6,2008.41666666667
Denton County,2008,7,751,149147214,164100,3589,5.9,2008.5
Denton County,2008,8,710,146739165,167600,3465,5.8,2008.58333333333
Denton County,2008,9,573,110292306,161900,3360,5.6,2008.66666666667
Denton County,2008,10,473,90656428,158500,3196,5.4,2008.75
Denton County,2008,11,355,66933662,153700,3098,5.3,2008.83333333333
Denton County,2008,12,422,79108682,152500,2849,5,2008.91666666667
Denton County,2009,1,269,47699558,148800,2981,5.3,2009
Denton County,2009,2,415,77767397,160200,3094,5.6,2009.08333333333
Denton County,2009,3,477,89014225,156000,3264,6,2009.16666666667
Denton County,2009,4,500,93235665,153800,3363,6.3,2009.25
Denton County,2009,5,574,113931185,168400,3436,6.6,2009.33333333333
Denton County,2009,6,709,142095255,163500,3108,6,2009.41666666667
Denton County,2009,7,753,148036697,166600,3083,5.9,2009.5
Denton County,2009,8,596,118685377,163700,3073,6,2009.58333333333
Denton County,2009,9,538,101924813,156900,2937,5.8,2009.66666666667
Denton County,2009,10,578,111513100,156300,2743,5.3,2009.75
Denton County,2009,11,537,96661498,156300,2694,5.1,2009.83333333333
Denton County,2009,12,466,89702679,156400,2537,4.7,2009.91666666667
Denton County,2010,1,287,55563609,158800,2787,5.2,2010
Denton County,2010,2,362,66173005,155200,2933,5.5,2010.08333333333
Denton County,2010,3,560,103920836,160000,3084,5.7,2010.16666666667
Denton County,2010,4,749,138329478,156800,3046,5.4,2010.25
Denton County,2010,5,772,152111955,164600,3281,5.7,2010.33333333333
Denton County,2010,6,642,133079491,169900,3536,6.2,2010.41666666667
Denton County,2010,7,442,97371182,175300,3659,6.7,2010.5
Denton County,2010,8,477,101465042,172000,3535,6.6,2010.58333333333
Denton County,2010,9,432,79441541,159700,3373,6.4,2010.66666666667
Denton County,2010,10,425,83180544,161500,3257,6.4,2010.75
Denton County,2010,11,369,72901476,162200,3111,6.2,2010.83333333333
Denton County,2010,12,436,92643336,159600,2942,5.9,2010.91666666667
Denton County,2011,1,310,58476571,155700,2954,5.9,2011
Denton County,2011,2,306,59888384,158900,2978,6,2011.08333333333
Denton County,2011,3,470,92493584,152500,3171,6.5,2011.16666666667
Denton County,2011,4,527,102936173,155000,3257,7,2011.25
Denton County,2011,5,608,121803180,163900,3221,7.1,2011.33333333333
Denton County,2011,6,659,133449312,162400,3177,7,2011.41666666667
Denton County,2011,7,635,126222829,164600,3123,6.6,2011.5
Denton County,2011,8,648,135278687,163800,2881,5.9,2011.58333333333
Denton County,2011,9,520,98160567,157900,2707,5.5,2011.66666666667
Denton County,2011,10,442,88263064,162600,2593,5.2,2011.75
Denton County,2011,11,450,88468082,155300,2446,4.9,2011.83333333333
Denton County,2011,12,466,91599028,158700,2202,4.4,2011.91666666667
Denton County,2012,1,336,63120983,153900,2192,4.3,2012
Denton County,2012,2,450,88553319,161700,2265,4.4,2012.08333333333
Denton County,2012,3,597,116490590,163300,2380,4.5,2012.16666666667
Denton County,2012,4,700,172600291,165300,2442,4.5,2012.25
Denton County,2012,5,737,151744881,172100,2531,4.6,2012.33333333333
Denton County,2012,6,784,169099769,182500,2453,4.4,2012.41666666667
Denton County,2012,7,751,160106187,174300,2358,4.1,2012.5
Denton County,2012,8,892,186621301,175500,2161,3.6,2012.58333333333
Denton County,2012,9,620,133061244,176100,2031,3.4,2012.66666666667
Denton County,2012,10,681,130653945,165700,1881,3,2012.75
Denton County,2012,11,576,120915477,175300,1760,2.8,2012.83333333333
Denton County,2012,12,563,118842450,177500,1546,2.4,2012.91666666667
Denton County,2013,1,505,99509075,168700,1531,2.3,2013
Denton County,2013,2,563,110127434,167500,1519,2.3,2013.08333333333
Denton County,2013,3,738,157172639,177600,1565,2.3,2013.16666666667
Denton County,2013,4,869,200598630,185700,1588,2.3,2013.25
Denton County,2013,5,981,219069561,188600,1669,2.3,2013.33333333333
Denton County,2013,6,924,211107663,191500,1751,2.4,2013.41666666667
Denton County,2013,7,1050,245184975,193900,1834,2.5,2013.5
Denton County,2013,8,1016,236513793,194500,1765,2.3,2013.58333333333
Denton County,2013,9,796,170868690,180000,1696,2.2,2013.66666666667
Denton County,2013,10,708,161284866,190000,1606,2.1,2013.75
Denton County,2013,11,641,138868018,186900,1471,1.9,2013.83333333333
Denton County,2013,12,629,141579248,185300,1331,1.7,2013.91666666667
Denton County,2014,1,457,98131230,185400,1354,1.7,2014
Denton County,2014,2,556,124864412,188600,1408,1.8,2014.08333333333
Denton County,2014,3,768,177843335,197100,1399,1.8,2014.16666666667
Denton County,2014,4,851,207376227,202300,1502,1.9,2014.25
Denton County,2014,5,956,232927665,206900,1678,2.2,2014.33333333333
Denton County,2014,6,1056,263671306,215900,1743,2.2,2014.41666666667
Denton County,2014,7,1067,258743721,209500,1810,2.3,2014.5
Denton County,2014,8,1015,241086882,208100,1745,2.2,2014.58333333333
Denton County,2014,9,825,220547273,208000,1576,2,2014.66666666667
Denton County,2014,10,819,192889783,196800,1502,1.9,2014.75
Denton County,2014,11,611,147224335,212100,1358,1.7,2014.83333333333
Denton County,2014,12,745,185305076,211600,1193,1.5,2014.91666666667
Denton County,2015,1,477,122341947,216100,1151,1.4,2015
Denton County,2015,2,592,146757193,212500,1114,1.4,2015.08333333333
Denton County,2015,3,771,198837658,226300,1196,1.5,2015.16666666667
Denton County,2015,4,867,229865291,235400,1243,1.5,2015.25
Denton County,2015,5,1015,278865996,239500,1422,1.7,2015.33333333333
Denton County,2015,6,1125,306978637,238000,1635,2,2015.41666666667
Denton County,2015,7,1161,303559728,229200,1817,2.2,2015.5
El Paso,2000,1,306,31525000,82100,2512,5.8,2000
El Paso,2000,2,346,32300000,76600,2572,5.9,2000.08333333333
El Paso,2000,3,492,47505000,77100,2549,5.8,2000.16666666667
El Paso,2000,4,382,37915000,79400,2525,5.9,2000.25
El Paso,2000,5,459,43335000,80100,2552,5.9,2000.33333333333
El Paso,2000,6,486,47880000,83200,NA,NA,2000.41666666667
El Paso,2000,7,422,42925000,82600,2685,6.4,2000.5
El Paso,2000,8,538,53800000,81700,3396,8,2000.58333333333
El Paso,2000,9,382,36775000,78300,2661,6.3,2000.66666666667
El Paso,2000,10,392,40535000,81900,2704,6.5,2000.75
El Paso,2000,11,412,41830000,84300,2704,6.5,2000.83333333333
El Paso,2000,12,492,45465000,80400,2426,5.7,2000.91666666667
El Paso,2001,1,327,34190000,86000,2588,6.1,2001
El Paso,2001,2,351,35830000,80500,2687,6.3,2001.08333333333
El Paso,2001,3,441,42450000,82800,3420,8.1,2001.16666666667
El Paso,2001,4,402,41400000,86400,3523,8.3,2001.25
El Paso,2001,5,495,50430000,85600,3514,8.2,2001.33333333333
El Paso,2001,6,479,57990000,99400,3482,8.1,2001.41666666667
El Paso,2001,7,464,49740000,88500,3514,8.1,2001.5
El Paso,2001,8,478,50295000,90600,3515,8.2,2001.58333333333
El Paso,2001,9,415,45305000,87900,3515,8.2,2001.66666666667
El Paso,2001,10,443,46120000,86600,3352,7.7,2001.75
El Paso,2001,11,381,39455000,84500,3213,7.5,2001.83333333333
El Paso,2001,12,381,39040000,83100,2979,7.1,2001.91666666667
El Paso,2002,1,411,41360000,84700,3117,7.3,2002
El Paso,2002,2,354,38655000,86600,3070,7.2,2002.08333333333
El Paso,2002,3,437,46940000,87900,3127,7.3,2002.16666666667
El Paso,2002,4,569,54015000,82300,3107,7,2002.25
El Paso,2002,5,416,44530000,87900,3114,7.1,2002.33333333333
El Paso,2002,6,449,50530000,93400,3187,7.4,2002.41666666667
El Paso,2002,7,469,54775000,92400,3236,7.5,2002.5
El Paso,2002,8,506,54035000,88500,3288,7.5,2002.58333333333
El Paso,2002,9,453,47495000,88400,3284,7.5,2002.66666666667
El Paso,2002,10,558,63565000,94800,3289,7.3,2002.75
El Paso,2002,11,401,45815000,90400,3072,6.8,2002.83333333333
El Paso,2002,12,411,44880000,88700,2853,6.3,2002.91666666667
El Paso,2003,1,383,42705000,88600,2991,6.6,2003
El Paso,2003,2,355,38205000,89900,3063,6.8,2003.08333333333
El Paso,2003,3,577,61185000,86100,3289,7.1,2003.16666666667
El Paso,2003,4,503,54185000,88100,3282,7.2,2003.25
El Paso,2003,5,557,58245000,89000,3004,6.4,2003.33333333333
El Paso,2003,6,540,66375000,1e+05,3108,6.5,2003.41666666667
El Paso,2003,7,551,65955000,96900,3228,6.7,2003.5
El Paso,2003,8,584,66400000,95700,3233,6.6,2003.58333333333
El Paso,2003,9,602,66640000,92600,3291,6.6,2003.66666666667
El Paso,2003,10,551,62140000,92100,3242,6.5,2003.75
El Paso,2003,11,427,46840000,92200,3173,6.3,2003.83333333333
El Paso,2003,12,609,71320000,97800,2929,5.6,2003.91666666667
El Paso,2004,1,435,48330000,93500,3028,5.8,2004
El Paso,2004,2,441,48215000,89600,3162,6,2004.08333333333
El Paso,2004,3,551,60105000,89000,3288,6.2,2004.16666666667
El Paso,2004,4,579,64980000,89900,3320,6.2,2004.25
El Paso,2004,5,576,68890000,97500,3271,6.1,2004.33333333333
El Paso,2004,6,586,72925000,97200,NA,NA,2004.41666666667
El Paso,2004,7,619,77745000,99900,NA,NA,2004.5
El Paso,2004,8,462,54045000,95400,NA,NA,2004.58333333333
El Paso,2004,9,294,29910000,85800,NA,NA,2004.66666666667
El Paso,2004,10,484,56625000,94800,NA,NA,2004.75
El Paso,2004,11,470,55690000,96200,NA,NA,2004.83333333333
El Paso,2004,12,467,56610000,98200,NA,NA,2004.91666666667
El Paso,2005,1,229,28630000,99200,NA,NA,2005
El Paso,2005,2,374,45825000,103400,NA,NA,2005.08333333333
El Paso,2005,3,576,72700000,108700,NA,NA,2005.16666666667
El Paso,2005,4,547,68630000,107000,NA,NA,2005.25
El Paso,2005,5,559,71090000,104300,NA,NA,2005.33333333333
El Paso,2005,6,421,49230000,106100,NA,NA,2005.41666666667
El Paso,2005,7,420,49900000,110400,NA,NA,2005.5
El Paso,2005,8,443,51935000,109800,NA,NA,2005.58333333333
El Paso,2005,9,356,42290000,111300,NA,NA,2005.66666666667
El Paso,2005,10,513,70200000,113700,NA,NA,2005.75
El Paso,2005,11,470,66360000,120000,NA,NA,2005.83333333333
El Paso,2005,12,444,64555000,124700,NA,NA,2005.91666666667
El Paso,2006,1,388,53090000,112500,NA,NA,2006
El Paso,2006,2,448,63160000,120400,NA,NA,2006.08333333333
El Paso,2006,3,637,93655000,125900,NA,NA,2006.16666666667
El Paso,2006,4,518,73125000,120400,NA,NA,2006.25
El Paso,2006,5,607,95935000,128600,NA,NA,2006.33333333333
El Paso,2006,6,659,101085000,129900,1769,3.6,2006.41666666667
El Paso,2006,7,620,95010000,129600,2178,4.3,2006.5
El Paso,2006,8,774,117570000,129500,2300,4.3,2006.58333333333
El Paso,2006,9,646,99280000,127000,2578,4.6,2006.66666666667
El Paso,2006,10,557,87815000,131000,2548,4.5,2006.75
El Paso,2006,11,556,85835000,131400,2711,4.7,2006.83333333333
El Paso,2006,12,555,88225000,133800,2554,4.4,2006.91666666667
El Paso,2007,1,492,70090000,124800,2554,4.3,2007
El Paso,2007,2,503,76125000,124000,2787,4.7,2007.08333333333
El Paso,2007,3,612,94925000,129200,1272,2.2,2007.16666666667
El Paso,2007,4,642,96675000,128100,3241,5.4,2007.25
El Paso,2007,5,640,97535000,130200,3159,5.2,2007.33333333333
El Paso,2007,6,607,100975000,138900,3589,6,2007.41666666667
El Paso,2007,7,573,91810000,134200,3791,6.4,2007.5
El Paso,2007,8,554,91570000,138900,3874,6.7,2007.58333333333
El Paso,2007,9,409,64025000,136000,4024,7.2,2007.66666666667
El Paso,2007,10,439,68665000,130900,4337,7.9,2007.75
El Paso,2007,11,387,64305000,133600,4292,8,2007.83333333333
El Paso,2007,12,362,55590000,133500,4625,8.9,2007.91666666667
El Paso,2008,1,299,47445000,133200,4254,8.5,2008
El Paso,2008,2,328,53395000,133800,4374,9,2008.08333333333
El Paso,2008,3,419,66165000,128700,4714,10,2008.16666666667
El Paso,2008,4,292,44510000,126700,4840,10.9,2008.25
El Paso,2008,5,429,70460000,137800,5155,12.1,2008.33333333333
El Paso,2008,6,487,82190000,142800,5127,12.4,2008.41666666667
El Paso,2008,7,502,81170000,138500,5012,12.3,2008.5
El Paso,2008,8,433,69510000,133300,5085,12.7,2008.58333333333
El Paso,2008,9,449,71575000,134300,5096,12.7,2008.66666666667
El Paso,2008,10,413,65445000,130500,5040,12.6,2008.75
El Paso,2008,11,362,56495000,132800,4773,12,2008.83333333333
El Paso,2008,12,363,58035000,136300,4454,11.2,2008.91666666667
El Paso,2009,1,304,47945000,126900,4499,11.3,2009
El Paso,2009,2,326,49735000,130900,4530,11.4,2009.08333333333
El Paso,2009,3,435,67210000,133500,4578,11.5,2009.16666666667
El Paso,2009,4,381,59250000,128100,3982,9.8,2009.25
El Paso,2009,5,440,65430000,126800,3940,9.7,2009.33333333333
El Paso,2009,6,481,75185000,134500,3749,9.2,2009.41666666667
El Paso,2009,7,478,75075000,135200,3704,9.1,2009.5
El Paso,2009,8,485,72785000,129600,3681,9,2009.58333333333
El Paso,2009,9,485,73355000,130000,3610,8.7,2009.66666666667
El Paso,2009,10,541,80732411,131000,3580,8.5,2009.75
El Paso,2009,11,570,84270000,131900,3549,8.1,2009.83333333333
El Paso,2009,12,444,68485000,135000,3375,7.5,2009.91666666667
El Paso,2010,1,253,39460000,130700,3310,7.5,2010
El Paso,2010,2,363,51595323,126300,3321,7.4,2010.08333333333
El Paso,2010,3,509,75064093,126900,3320,7.3,2010.16666666667
El Paso,2010,4,525,79751467,132200,3162,6.8,2010.25
El Paso,2010,5,569,84903498,133200,NA,NA,2010.33333333333
El Paso,2010,6,736,110312451,132600,3371,6.8,2010.41666666667
El Paso,2010,7,417,65596150,139800,3348,6.8,2010.5
El Paso,2010,8,437,72108549,137300,3381,6.9,2010.58333333333
El Paso,2010,9,463,74459888,137000,3357,6.9,2010.66666666667
El Paso,2010,10,416,62499510,134400,3322,7,2010.75
El Paso,2010,11,392,57297072,134100,3236,7,2010.83333333333
El Paso,2010,12,464,70498267,134100,3076,6.7,2010.91666666667
El Paso,2011,1,339,66136913,127900,3084,6.6,2011
El Paso,2011,2,287,44840808,134500,3023,6.5,2011.08333333333
El Paso,2011,3,409,63884923,131800,2981,6.6,2011.16666666667
El Paso,2011,4,423,74429226,133300,3149,7.1,2011.25
El Paso,2011,5,414,61624856,130000,3188,7.4,2011.33333333333
El Paso,2011,6,462,71212091,134200,3266,8,2011.41666666667
El Paso,2011,7,466,72366107,133900,3208,7.7,2011.5
El Paso,2011,8,544,86547783,140300,3122,7.4,2011.58333333333
El Paso,2011,9,433,64083406,131200,3288,7.8,2011.66666666667
El Paso,2011,10,432,67015215,136900,3149,7.5,2011.75
El Paso,2011,11,375,60621910,137500,3047,7.2,2011.83333333333
El Paso,2011,12,420,65448640,135700,2881,6.9,2011.91666666667
El Paso,2012,1,307,45712532,130600,2991,7.2,2012
El Paso,2012,2,366,57403675,136000,3017,7.2,2012.08333333333
El Paso,2012,3,402,58016313,127700,3235,7.7,2012.16666666667
El Paso,2012,4,452,71253910,136000,3227,7.6,2012.25
El Paso,2012,5,484,75158752,136100,3169,7.4,2012.33333333333
El Paso,2012,6,511,77261827,136400,3242,7.5,2012.41666666667
El Paso,2012,7,505,78377697,140700,3411,7.8,2012.5
El Paso,2012,8,532,87310524,145100,3351,7.7,2012.58333333333
El Paso,2012,9,504,78251266,138100,3362,7.6,2012.66666666667
El Paso,2012,10,535,86929465,140100,3168,7,2012.75
El Paso,2012,11,466,73476562,143300,3223,7.1,2012.83333333333
El Paso,2012,12,521,84987737,148300,3157,6.8,2012.91666666667
El Paso,2013,1,398,58368066,135300,3463,7.3,2013
El Paso,2013,2,350,54151438,139000,3425,7.3,2013.08333333333
El Paso,2013,3,466,73085856,141600,3524,7.4,2013.16666666667
El Paso,2013,4,527,82563837,137000,3461,7.2,2013.25
El Paso,2013,5,487,73624545,136500,3699,7.7,2013.33333333333
El Paso,2013,6,498,81724185,142900,3656,7.6,2013.41666666667
El Paso,2013,7,635,106165925,146800,3851,7.8,2013.5
El Paso,2013,8,542,88342876,144800,3797,7.7,2013.58333333333
El Paso,2013,9,503,79215386,138600,3904,7.9,2013.66666666667
El Paso,2013,10,483,80904868,143900,3884,7.9,2013.75
El Paso,2013,11,386,60618046,140000,3804,7.9,2013.83333333333
El Paso,2013,12,531,84374310,146100,3690,7.6,2013.91666666667
El Paso,2014,1,363,55617304,135200,3883,8.1,2014
El Paso,2014,2,398,59820714,136300,3973,8.2,2014.08333333333
El Paso,2014,3,523,79870996,137300,4059,8.3,2014.16666666667
El Paso,2014,4,559,85145747,134400,4095,8.3,2014.25
El Paso,2014,5,519,83233666,143000,4100,8.3,2014.33333333333
El Paso,2014,6,646,106404891,146300,3945,7.8,2014.41666666667
El Paso,2014,7,607,100745229,147500,4210,8.3,2014.5
El Paso,2014,8,542,84329540,138300,4199,8.3,2014.58333333333
El Paso,2014,9,504,76174388,137600,4159,8.2,2014.66666666667
El Paso,2014,10,512,82484157,147600,4157,8.2,2014.75
El Paso,2014,11,470,71246238,138900,3950,7.7,2014.83333333333
El Paso,2014,12,542,84854214,143900,3830,7.4,2014.91666666667
El Paso,2015,1,406,62708001,135200,3995,7.7,2015
El Paso,2015,2,381,61029887,139000,4070,7.9,2015.08333333333
El Paso,2015,3,598,93910307,141200,3857,7.4,2015.16666666667
El Paso,2015,4,639,96110781,134500,4050,7.6,2015.25
El Paso,2015,5,601,95444098,145100,3956,7.4,2015.33333333333
El Paso,2015,6,689,118116401,147700,4105,7.6,2015.41666666667
El Paso,2015,7,680,113660791,148600,4145,7.6,2015.5
Fort Bend,2000,1,343,52031964,129000,2181,3.8,2000
Fort Bend,2000,2,466,66803684,123100,2262,3.9,2000.08333333333
Fort Bend,2000,3,657,102595686,125100,2307,3.9,2000.16666666667
Fort Bend,2000,4,593,93906626,132900,2404,4.1,2000.25
Fort Bend,2000,5,735,115043495,129800,2510,4.2,2000.33333333333
Fort Bend,2000,6,790,131697099,140500,2614,4.4,2000.41666666667
Fort Bend,2000,7,753,124163901,136700,2689,4.5,2000.5
Fort Bend,2000,8,717,123742572,138400,2744,4.6,2000.58333333333
Fort Bend,2000,9,593,101289086,139900,2808,4.7,2000.66666666667
Fort Bend,2000,10,547,87434242,130900,2824,4.7,2000.75
Fort Bend,2000,11,519,81629621,133200,2704,4.5,2000.83333333333
Fort Bend,2000,12,541,91108799,140200,2603,4.3,2000.91666666667
Fort Bend,2001,1,398,66140181,134600,2675,4.4,2001
Fort Bend,2001,2,480,81248543,137300,2803,4.6,2001.08333333333
Fort Bend,2001,3,633,104677530,138800,2913,4.8,2001.16666666667
Fort Bend,2001,4,683,119127060,148000,3039,4.9,2001.25
Fort Bend,2001,5,715,117123609,140400,3026,4.9,2001.33333333333
Fort Bend,2001,6,846,149508001,151000,3023,4.9,2001.41666666667
Fort Bend,2001,7,848,143900241,146300,2936,4.7,2001.5
Fort Bend,2001,8,798,144183626,151200,2934,4.6,2001.58333333333
Fort Bend,2001,9,527,88422369,142700,NA,NA,2001.66666666667
